Time: 2025/01/27 14:02:32
Temp (K), Mag (T), Start Mhz, Stop Mhz, Step Mhz, Cnt
0.000000E+0, 8.619282E-1, 3.000000E-1, 8.500000E+3, 8.499700E+3, 2001
S11,S21,S12,S22
-5.629619E-2,0.000000E+0,0.000000E+0,0.000000E+0
-5.067624E-2,0.000000E+0,0.000000E+0,0.000000E+0
-4.953340E-2,0.000000E+0,0.000000E+0,0.000000E+0
-5.198364E-2,0.000000E+0,0.000000E+0,0.000000E+0
-5.602097E-2,0.000000E+0,0.000000E+0,0.000000E+0
-5.947557E-2,0.000000E+0,0.000000E+0,0.000000E+0
-6.092707E-2,0.000000E+0,0.000000E+0,0.000000E+0
-6.098766E-2,0.000000E+0,0.000000E+0,0.000000E+0
-6.116531E-2,0.000000E+0,0.000000E+0,0.000000E+0
-6.283216E-2,0.000000E+0,0.000000E+0,0.000000E+0
-6.536478E-2,0.000000E+0,0.000000E+0,0.000000E+0
-6.758826E-2,0.000000E+0,0.000000E+0,0.000000E+0
-6.930646E-2,0.000000E+0,0.000000E+0,0.000000E+0
-6.965472E-2,0.000000E+0,0.000000E+0,0.000000E+0
-6.958677E-2,0.000000E+0,0.000000E+0,0.000000E+0
-6.956884E-2,0.000000E+0,0.000000E+0,0.000000E+0
-6.912779E-2,0.000000E+0,0.000000E+0,0.000000E+0
-7.008169E-2,0.000000E+0,0.000000E+0,0.000000E+0
-7.198186E-2,0.000000E+0,0.000000E+0,0.000000E+0
-7.396093E-2,0.000000E+0,0.000000E+0,0.000000E+0
-7.670132E-2,0.000000E+0,0.000000E+0,0.000000E+0
-7.913472E-2,0.000000E+0,0.000000E+0,0.000000E+0
-7.966783E-2,0.000000E+0,0.000000E+0,0.000000E+0
-7.853110E-2,0.000000E+0,0.000000E+0,0.000000E+0
-7.584205E-2,0.000000E+0,0.000000E+0,0.000000E+0
-7.156558E-2,0.000000E+0,0.000000E+0,0.000000E+0
-6.622288E-2,0.000000E+0,0.000000E+0,0.000000E+0
-6.069649E-2,0.000000E+0,0.000000E+0,0.000000E+0
-5.532137E-2,0.000000E+0,0.000000E+0,0.000000E+0
-5.066859E-2,0.000000E+0,0.000000E+0,0.000000E+0
-4.648376E-2,0.000000E+0,0.000000E+0,0.000000E+0
-4.426514E-2,0.000000E+0,0.000000E+0,0.000000E+0
-4.215701E-2,0.000000E+0,0.000000E+0,0.000000E+0
-4.131678E-2,0.000000E+0,0.000000E+0,0.000000E+0
-4.056996E-2,0.000000E+0,0.000000E+0,0.000000E+0
-4.011245E-2,0.000000E+0,0.000000E+0,0.000000E+0
-3.995555E-2,0.000000E+0,0.000000E+0,0.000000E+0
