Time: 2025/01/27 14:02:27
Temp (K), Mag (T), Start Mhz, Stop Mhz, Step Mhz, Cnt
0.000000E+0, 8.619282E-1, 3.000000E-1, 8.500000E+3, 8.499700E+3, 2001
S11,S21,S12,S22
-7.116514E-2,0.000000E+0,0.000000E+0,0.000000E+0
-7.190973E-2,0.000000E+0,0.000000E+0,0.000000E+0
-7.378061E-2,0.000000E+0,0.000000E+0,0.000000E+0
-7.592817E-2,0.000000E+0,0.000000E+0,0.000000E+0
-7.888832E-2,0.000000E+0,0.000000E+0,0.000000E+0
-8.117919E-2,0.000000E+0,0.000000E+0,0.000000E+0
-8.174085E-2,0.000000E+0,0.000000E+0,0.000000E+0
-8.046583E-2,0.000000E+0,0.000000E+0,0.000000E+0
-7.746563E-2,0.000000E+0,0.000000E+0,0.000000E+0
-7.329856E-2,0.000000E+0,0.000000E+0,0.000000E+0
-6.821156E-2,0.000000E+0,0.000000E+0,0.000000E+0
-6.259815E-2,0.000000E+0,0.000000E+0,0.000000E+0
-5.731632E-2,0.000000E+0,0.000000E+0,0.000000E+0
-5.266284E-2,0.000000E+0,0.000000E+0,0.000000E+0
-4.849002E-2,0.000000E+0,0.000000E+0,0.000000E+0
-4.617032E-2,0.000000E+0,0.000000E+0,0.000000E+0
-4.430874E-2,0.000000E+0,0.000000E+0,0.000000E+0
-4.322793E-2,0.000000E+0,0.000000E+0,0.000000E+0
-4.247843E-2,0.000000E+0,0.000000E+0,0.000000E+0
-4.192468E-2,0.000000E+0,0.000000E+0,0.000000E+0
-4.157511E-2,0.000000E+0,0.000000E+0,0.000000E+0
-4.173625E-2,0.000000E+0,0.000000E+0,0.000000E+0
-4.237479E-2,0.000000E+0,0.000000E+0,0.000000E+0
-4.431260E-2,0.000000E+0,0.000000E+0,0.000000E+0
-4.739923E-2,0.000000E+0,0.000000E+0,0.000000E+0
-5.135077E-2,0.000000E+0,0.000000E+0,0.000000E+0
-5.674159E-2,0.000000E+0,0.000000E+0,0.000000E+0
-6.174068E-2,0.000000E+0,0.000000E+0,0.000000E+0
-6.508043E-2,0.000000E+0,0.000000E+0,0.000000E+0
-6.677997E-2,0.000000E+0,0.000000E+0,0.000000E+0
-6.670944E-2,0.000000E+0,0.000000E+0,0.000000E+0
-6.648723E-2,0.000000E+0,0.000000E+0,0.000000E+0
-6.807551E-2,0.000000E+0,0.000000E+0,0.000000E+0
-7.028507E-2,0.000000E+0,0.000000E+0,0.000000E+0
-7.370164E-2,0.000000E+0,0.000000E+0,0.000000E+0
-7.658097E-2,0.000000E+0,0.000000E+0,0.000000E+0
-7.969463E-2,0.000000E+0,0.000000E+0,0.000000E+0
-8.247520E-2,0.000000E+0,0.000000E+0,0.000000E+0
-8.552553E-2,0.000000E+0,0.000000E+0,0.000000E+0
-8.813426E-2,0.000000E+0,0.000000E+0,0.000000E+0
-9.026433E-2,0.000000E+0,0.000000E+0,0.000000E+0
-9.078595E-2,0.000000E+0,0.000000E+0,0.000000E+0
-8.911006E-2,0.000000E+0,0.000000E+0,0.000000E+0
-8.559285E-2,0.000000E+0,0.000000E+0,0.000000E+0
-8.113733E-2,0.000000E+0,0.000000E+0,0.000000E+0
-7.604227E-2,0.000000E+0,0.000000E+0,0.000000E+0
-6.927589E-2,0.000000E+0,0.000000E+0,0.000000E+0
-6.180638E-2,0.000000E+0,0.000000E+0,0.000000E+0
-5.465286E-2,0.000000E+0,0.000000E+0,0.000000E+0
-4.831362E-2,0.000000E+0,0.000000E+0,0.000000E+0
-4.218239E-2,0.000000E+0,0.000000E+0,0.000000E+0
-3.816808E-2,0.000000E+0,0.000000E+0,0.000000E+0
-3.417061E-2,0.000000E+0,0.000000E+0,0.000000E+0
-3.119997E-2,0.000000E+0,0.000000E+0,0.000000E+0
-2.831023E-2,0.000000E+0,0.000000E+0,0.000000E+0
-2.706183E-2,0.000000E+0,0.000000E+0,0.000000E+0
-2.704907E-2,0.000000E+0,0.000000E+0,0.000000E+0
-2.897177E-2,0.000000E+0,0.000000E+0,0.000000E+0
-3.161039E-2,0.000000E+0,0.000000E+0,0.000000E+0
-3.510979E-2,0.000000E+0,0.000000E+0,0.000000E+0
-3.713323E-2,0.000000E+0,0.000000E+0,0.000000E+0
-3.745640E-2,0.000000E+0,0.000000E+0,0.000000E+0
-3.690495E-2,0.000000E+0,0.000000E+0,0.000000E+0
-3.605372E-2,0.000000E+0,0.000000E+0,0.000000E+0
-3.609878E-2,0.000000E+0,0.000000E+0,0.000000E+0
-3.736022E-2,0.000000E+0,0.000000E+0,0.000000E+0
-3.949261E-2,0.000000E+0,0.000000E+0,0.000000E+0
-4.201828E-2,0.000000E+0,0.000000E+0,0.000000E+0
-4.457230E-2,0.000000E+0,0.000000E+0,0.000000E+0
-4.752177E-2,0.000000E+0,0.000000E+0,0.000000E+0
-5.083950E-2,0.000000E+0,0.000000E+0,0.000000E+0
-5.356269E-2,0.000000E+0,0.000000E+0,0.000000E+0
-5.611968E-2,0.000000E+0,0.000000E+0,0.000000E+0
-5.952433E-2,0.000000E+0,0.000000E+0,0.000000E+0
-6.252491E-2,0.000000E+0,0.000000E+0,0.000000E+0
-6.525175E-2,0.000000E+0,0.000000E+0,0.000000E+0
-6.758608E-2,0.000000E+0,0.000000E+0,0.000000E+0
-6.942450E-2,0.000000E+0,0.000000E+0,0.000000E+0
-6.990765E-2,0.000000E+0,0.000000E+0,0.000000E+0
-6.890612E-2,0.000000E+0,0.000000E+0,0.000000E+0
-6.680073E-2,0.000000E+0,0.000000E+0,0.000000E+0
-6.259399E-2,0.000000E+0,0.000000E+0,0.000000E+0
-5.799503E-2,0.000000E+0,0.000000E+0,0.000000E+0
-5.274821E-2,0.000000E+0,0.000000E+0,0.000000E+0
-4.788150E-2,0.000000E+0,0.000000E+0,0.000000E+0
-4.318290E-2,0.000000E+0,0.000000E+0,0.000000E+0
-3.862116E-2,0.000000E+0,0.000000E+0,0.000000E+0
-3.531382E-2,0.000000E+0,0.000000E+0,0.000000E+0
-3.345141E-2,0.000000E+0,0.000000E+0,0.000000E+0
-3.278489E-2,0.000000E+0,0.000000E+0,0.000000E+0
-3.256930E-2,0.000000E+0,0.000000E+0,0.000000E+0
-3.231638E-2,0.000000E+0,0.000000E+0,0.000000E+0
-3.286189E-2,0.000000E+0,0.000000E+0,0.000000E+0
-3.156190E-2,0.000000E+0,0.000000E+0,0.000000E+0
-3.098374E-2,0.000000E+0,0.000000E+0,0.000000E+0
-2.985743E-2,0.000000E+0,0.000000E+0,0.000000E+0
-2.842091E-2,0.000000E+0,0.000000E+0,0.000000E+0
-2.797213E-2,0.000000E+0,0.000000E+0,0.000000E+0
-2.949922E-2,0.000000E+0,0.000000E+0,0.000000E+0
-3.052173E-2,0.000000E+0,0.000000E+0,0.000000E+0
-3.187659E-2,0.000000E+0,0.000000E+0,0.000000E+0
-3.228289E-2,0.000000E+0,0.000000E+0,0.000000E+0
-3.205332E-2,0.000000E+0,0.000000E+0,0.000000E+0
-3.161074E-2,0.000000E+0,0.000000E+0,0.000000E+0
-3.192635E-2,0.000000E+0,0.000000E+0,0.000000E+0
-3.141502E-2,0.000000E+0,0.000000E+0,0.000000E+0
-3.211623E-2,0.000000E+0,0.000000E+0,0.000000E+0
-3.424685E-2,0.000000E+0,0.000000E+0,0.000000E+0
-3.728162E-2,0.000000E+0,0.000000E+0,0.000000E+0
-4.110027E-2,0.000000E+0,0.000000E+0,0.000000E+0
-4.518052E-2,0.000000E+0,0.000000E+0,0.000000E+0
-4.857472E-2,0.000000E+0,0.000000E+0,0.000000E+0
-5.068436E-2,0.000000E+0,0.000000E+0,0.000000E+0
-5.181319E-2,0.000000E+0,0.000000E+0,0.000000E+0
-5.119703E-2,0.000000E+0,0.000000E+0,0.000000E+0
-4.894881E-2,0.000000E+0,0.000000E+0,0.000000E+0
-4.578386E-2,0.000000E+0,0.000000E+0,0.000000E+0
-4.197457E-2,0.000000E+0,0.000000E+0,0.000000E+0
-3.857348E-2,0.000000E+0,0.000000E+0,0.000000E+0
-3.466319E-2,0.000000E+0,0.000000E+0,0.000000E+0
-3.100724E-2,0.000000E+0,0.000000E+0,0.000000E+0
-2.820938E-2,0.000000E+0,0.000000E+0,0.000000E+0
-2.509878E-2,0.000000E+0,0.000000E+0,0.000000E+0
-2.177072E-2,0.000000E+0,0.000000E+0,0.000000E+0
-1.955020E-2,0.000000E+0,0.000000E+0,0.000000E+0
-1.706214E-2,0.000000E+0,0.000000E+0,0.000000E+0
-1.511459E-2,0.000000E+0,0.000000E+0,0.000000E+0
-1.432674E-2,0.000000E+0,0.000000E+0,0.000000E+0
-1.436258E-2,0.000000E+0,0.000000E+0,0.000000E+0
-1.483109E-2,0.000000E+0,0.000000E+0,0.000000E+0
-1.571724E-2,0.000000E+0,0.000000E+0,0.000000E+0
-1.603671E-2,0.000000E+0,0.000000E+0,0.000000E+0
-1.616695E-2,0.000000E+0,0.000000E+0,0.000000E+0
-1.503163E-2,0.000000E+0,0.000000E+0,0.000000E+0
-1.340779E-2,0.000000E+0,0.000000E+0,0.000000E+0
-1.058716E-2,0.000000E+0,0.000000E+0,0.000000E+0
-7.759044E-3,0.000000E+0,0.000000E+0,0.000000E+0
-5.119470E-3,0.000000E+0,0.000000E+0,0.000000E+0
-3.102118E-3,0.000000E+0,0.000000E+0,0.000000E+0
-2.472590E-3,0.000000E+0,0.000000E+0,0.000000E+0
-2.795501E-3,0.000000E+0,0.000000E+0,0.000000E+0
-4.899389E-3,0.000000E+0,0.000000E+0,0.000000E+0
-7.714527E-3,0.000000E+0,0.000000E+0,0.000000E+0
-1.142829E-2,0.000000E+0,0.000000E+0,0.000000E+0
-1.508496E-2,0.000000E+0,0.000000E+0,0.000000E+0
-1.896421E-2,0.000000E+0,0.000000E+0,0.000000E+0
-2.219625E-2,0.000000E+0,0.000000E+0,0.000000E+0
-2.500744E-2,0.000000E+0,0.000000E+0,0.000000E+0
-2.592893E-2,0.000000E+0,0.000000E+0,0.000000E+0
-2.560509E-2,0.000000E+0,0.000000E+0,0.000000E+0
-2.318537E-2,0.000000E+0,0.000000E+0,0.000000E+0
-1.976095E-2,0.000000E+0,0.000000E+0,0.000000E+0
-1.549249E-2,0.000000E+0,0.000000E+0,0.000000E+0
-1.039834E-2,0.000000E+0,0.000000E+0,0.000000E+0
-5.443734E-3,0.000000E+0,0.000000E+0,0.000000E+0
-9.748791E-4,0.000000E+0,0.000000E+0,0.000000E+0
2.498702E-3,0.000000E+0,0.000000E+0,0.000000E+0
5.752415E-3,0.000000E+0,0.000000E+0,0.000000E+0
7.779167E-3,0.000000E+0,0.000000E+0,0.000000E+0
9.833807E-3,0.000000E+0,0.000000E+0,0.000000E+0
1.069548E-2,0.000000E+0,0.000000E+0,0.000000E+0
1.046302E-2,0.000000E+0,0.000000E+0,0.000000E+0
1.042956E-2,0.000000E+0,0.000000E+0,0.000000E+0
9.518725E-3,0.000000E+0,0.000000E+0,0.000000E+0
8.652517E-3,0.000000E+0,0.000000E+0,0.000000E+0
7.655250E-3,0.000000E+0,0.000000E+0,0.000000E+0
6.752341E-3,0.000000E+0,0.000000E+0,0.000000E+0
5.723992E-3,0.000000E+0,0.000000E+0,0.000000E+0
5.887557E-3,0.000000E+0,0.000000E+0,0.000000E+0
6.249264E-3,0.000000E+0,0.000000E+0,0.000000E+0
6.932814E-3,0.000000E+0,0.000000E+0,0.000000E+0
8.073863E-3,0.000000E+0,0.000000E+0,0.000000E+0
8.703010E-3,0.000000E+0,0.000000E+0,0.000000E+0
9.966715E-3,0.000000E+0,0.000000E+0,0.000000E+0
1.013560E-2,0.000000E+0,0.000000E+0,0.000000E+0
9.350523E-3,0.000000E+0,0.000000E+0,0.000000E+0
8.251167E-3,0.000000E+0,0.000000E+0,0.000000E+0
6.846531E-3,0.000000E+0,0.000000E+0,0.000000E+0
6.227699E-3,0.000000E+0,0.000000E+0,0.000000E+0
5.373903E-3,0.000000E+0,0.000000E+0,0.000000E+0
4.605638E-3,0.000000E+0,0.000000E+0,0.000000E+0
3.736960E-3,0.000000E+0,0.000000E+0,0.000000E+0
4.075180E-3,0.000000E+0,0.000000E+0,0.000000E+0
4.257899E-3,0.000000E+0,0.000000E+0,0.000000E+0
5.138509E-3,0.000000E+0,0.000000E+0,0.000000E+0
6.595662E-3,0.000000E+0,0.000000E+0,0.000000E+0
9.364255E-3,0.000000E+0,0.000000E+0,0.000000E+0
1.221725E-2,0.000000E+0,0.000000E+0,0.000000E+0
1.568489E-2,0.000000E+0,0.000000E+0,0.000000E+0
1.831703E-2,0.000000E+0,0.000000E+0,0.000000E+0
2.069067E-2,0.000000E+0,0.000000E+0,0.000000E+0
2.258487E-2,0.000000E+0,0.000000E+0,0.000000E+0
2.332751E-2,0.000000E+0,0.000000E+0,0.000000E+0
2.287240E-2,0.000000E+0,0.000000E+0,0.000000E+0
2.152831E-2,0.000000E+0,0.000000E+0,0.000000E+0
1.954137E-2,0.000000E+0,0.000000E+0,0.000000E+0
1.861314E-2,0.000000E+0,0.000000E+0,0.000000E+0
1.724022E-2,0.000000E+0,0.000000E+0,0.000000E+0
1.725943E-2,0.000000E+0,0.000000E+0,0.000000E+0
1.625728E-2,0.000000E+0,0.000000E+0,0.000000E+0
1.638398E-2,0.000000E+0,0.000000E+0,0.000000E+0
1.606863E-2,0.000000E+0,0.000000E+0,0.000000E+0
1.556169E-2,0.000000E+0,0.000000E+0,0.000000E+0
1.536025E-2,0.000000E+0,0.000000E+0,0.000000E+0
1.566741E-2,0.000000E+0,0.000000E+0,0.000000E+0
1.633141E-2,0.000000E+0,0.000000E+0,0.000000E+0
1.726696E-2,0.000000E+0,0.000000E+0,0.000000E+0
1.883641E-2,0.000000E+0,0.000000E+0,0.000000E+0
2.086710E-2,0.000000E+0,0.000000E+0,0.000000E+0
2.284433E-2,0.000000E+0,0.000000E+0,0.000000E+0
2.442741E-2,0.000000E+0,0.000000E+0,0.000000E+0
2.505994E-2,0.000000E+0,0.000000E+0,0.000000E+0
2.427266E-2,0.000000E+0,0.000000E+0,0.000000E+0
2.269289E-2,0.000000E+0,0.000000E+0,0.000000E+0
2.041559E-2,0.000000E+0,0.000000E+0,0.000000E+0
1.734946E-2,0.000000E+0,0.000000E+0,0.000000E+0
1.399077E-2,0.000000E+0,0.000000E+0,0.000000E+0
1.197040E-2,0.000000E+0,0.000000E+0,0.000000E+0
9.958392E-3,0.000000E+0,0.000000E+0,0.000000E+0
8.755150E-3,0.000000E+0,0.000000E+0,0.000000E+0
9.169581E-3,0.000000E+0,0.000000E+0,0.000000E+0
9.688607E-3,0.000000E+0,0.000000E+0,0.000000E+0
1.086337E-2,0.000000E+0,0.000000E+0,0.000000E+0
1.228873E-2,0.000000E+0,0.000000E+0,0.000000E+0
1.378963E-2,0.000000E+0,0.000000E+0,0.000000E+0
1.497378E-2,0.000000E+0,0.000000E+0,0.000000E+0
1.603612E-2,0.000000E+0,0.000000E+0,0.000000E+0
1.652464E-2,0.000000E+0,0.000000E+0,0.000000E+0
1.668304E-2,0.000000E+0,0.000000E+0,0.000000E+0
1.621815E-2,0.000000E+0,0.000000E+0,0.000000E+0
1.569663E-2,0.000000E+0,0.000000E+0,0.000000E+0
1.481169E-2,0.000000E+0,0.000000E+0,0.000000E+0
1.431978E-2,0.000000E+0,0.000000E+0,0.000000E+0
1.370719E-2,0.000000E+0,0.000000E+0,0.000000E+0
1.358291E-2,0.000000E+0,0.000000E+0,0.000000E+0
1.269986E-2,0.000000E+0,0.000000E+0,0.000000E+0
1.279018E-2,0.000000E+0,0.000000E+0,0.000000E+0
1.278808E-2,0.000000E+0,0.000000E+0,0.000000E+0
1.246244E-2,0.000000E+0,0.000000E+0,0.000000E+0
1.237353E-2,0.000000E+0,0.000000E+0,0.000000E+0
1.247332E-2,0.000000E+0,0.000000E+0,0.000000E+0
1.266944E-2,0.000000E+0,0.000000E+0,0.000000E+0
1.408142E-2,0.000000E+0,0.000000E+0,0.000000E+0
1.518895E-2,0.000000E+0,0.000000E+0,0.000000E+0
3.237699E-2,0.000000E+0,0.000000E+0,0.000000E+0
3.374820E-2,0.000000E+0,0.000000E+0,0.000000E+0
3.237729E-2,0.000000E+0,0.000000E+0,0.000000E+0
2.903379E-2,0.000000E+0,0.000000E+0,0.000000E+0
2.620615E-2,0.000000E+0,0.000000E+0,0.000000E+0
2.496857E-2,0.000000E+0,0.000000E+0,0.000000E+0
2.556876E-2,0.000000E+0,0.000000E+0,0.000000E+0
2.807485E-2,0.000000E+0,0.000000E+0,0.000000E+0
3.227549E-2,0.000000E+0,0.000000E+0,0.000000E+0
3.762138E-2,0.000000E+0,0.000000E+0,0.000000E+0
4.194186E-2,0.000000E+0,0.000000E+0,0.000000E+0
4.431678E-2,0.000000E+0,0.000000E+0,0.000000E+0
4.350756E-2,0.000000E+0,0.000000E+0,0.000000E+0
3.859394E-2,0.000000E+0,0.000000E+0,0.000000E+0
3.023359E-2,0.000000E+0,0.000000E+0,0.000000E+0
2.087480E-2,0.000000E+0,0.000000E+0,0.000000E+0
1.257032E-2,0.000000E+0,0.000000E+0,0.000000E+0
7.126031E-3,0.000000E+0,0.000000E+0,0.000000E+0
4.286811E-3,0.000000E+0,0.000000E+0,0.000000E+0
5.493514E-3,0.000000E+0,0.000000E+0,0.000000E+0
9.252831E-3,0.000000E+0,0.000000E+0,0.000000E+0
1.192456E-2,0.000000E+0,0.000000E+0,0.000000E+0
1.429155E-2,0.000000E+0,0.000000E+0,0.000000E+0
1.390851E-2,0.000000E+0,0.000000E+0,0.000000E+0
1.068274E-2,0.000000E+0,0.000000E+0,0.000000E+0
6.406178E-3,0.000000E+0,0.000000E+0,0.000000E+0
3.216860E-3,0.000000E+0,0.000000E+0,0.000000E+0
1.437015E-3,0.000000E+0,0.000000E+0,0.000000E+0
8.203748E-4,0.000000E+0,0.000000E+0,0.000000E+0
6.969200E-4,0.000000E+0,0.000000E+0,0.000000E+0
2.343337E-3,0.000000E+0,0.000000E+0,0.000000E+0
5.944031E-3,0.000000E+0,0.000000E+0,0.000000E+0
1.070360E-2,0.000000E+0,0.000000E+0,0.000000E+0
1.611412E-2,0.000000E+0,0.000000E+0,0.000000E+0
2.074977E-2,0.000000E+0,0.000000E+0,0.000000E+0
2.215591E-2,0.000000E+0,0.000000E+0,0.000000E+0
1.969714E-2,0.000000E+0,0.000000E+0,0.000000E+0
1.413091E-2,0.000000E+0,0.000000E+0,0.000000E+0
1.521121E-2,0.000000E+0,0.000000E+0,0.000000E+0
1.412208E-2,0.000000E+0,0.000000E+0,0.000000E+0
1.431163E-2,0.000000E+0,0.000000E+0,0.000000E+0
1.988209E-2,0.000000E+0,0.000000E+0,0.000000E+0
1.603056E-2,0.000000E+0,0.000000E+0,0.000000E+0
1.864843E-2,0.000000E+0,0.000000E+0,0.000000E+0
2.458991E-2,0.000000E+0,0.000000E+0,0.000000E+0
3.171624E-2,0.000000E+0,0.000000E+0,0.000000E+0
3.573464E-2,0.000000E+0,0.000000E+0,0.000000E+0
3.503107E-2,0.000000E+0,0.000000E+0,0.000000E+0
3.043580E-2,0.000000E+0,0.000000E+0,0.000000E+0
2.266253E-2,0.000000E+0,0.000000E+0,0.000000E+0
1.400753E-2,0.000000E+0,0.000000E+0,0.000000E+0
7.936787E-3,0.000000E+0,0.000000E+0,0.000000E+0
4.555296E-3,0.000000E+0,0.000000E+0,0.000000E+0
4.055540E-3,0.000000E+0,0.000000E+0,0.000000E+0
5.456453E-3,0.000000E+0,0.000000E+0,0.000000E+0
8.932495E-3,0.000000E+0,0.000000E+0,0.000000E+0
1.308633E-2,0.000000E+0,0.000000E+0,0.000000E+0
1.583166E-2,0.000000E+0,0.000000E+0,0.000000E+0
1.640927E-2,0.000000E+0,0.000000E+0,0.000000E+0
1.403415E-2,0.000000E+0,0.000000E+0,0.000000E+0
1.028800E-2,0.000000E+0,0.000000E+0,0.000000E+0
6.251229E-3,0.000000E+0,0.000000E+0,0.000000E+0
2.141855E-3,0.000000E+0,0.000000E+0,0.000000E+0
-3.933122E-4,0.000000E+0,0.000000E+0,0.000000E+0
-8.680543E-4,0.000000E+0,0.000000E+0,0.000000E+0
3.199500E-4,0.000000E+0,0.000000E+0,0.000000E+0
3.445652E-3,0.000000E+0,0.000000E+0,0.000000E+0
8.129662E-3,0.000000E+0,0.000000E+0,0.000000E+0
