Time: 2025/01/27 14:02:30
Temp (K), Mag (T), Start Mhz, Stop Mhz, Step Mhz, Cnt
0.000000E+0, 8.619282E-1, 3.000000E-1, 8.500000E+3, 8.499700E+3, 2001
S11,S21,S12,S22
-7.688901E-2,0.000000E+0,0.000000E+0,0.000000E+0
-7.877180E-2,0.000000E+0,0.000000E+0,0.000000E+0
-8.094312E-2,0.000000E+0,0.000000E+0,0.000000E+0
-8.390672E-2,0.000000E+0,0.000000E+0,0.000000E+0
-8.600455E-2,0.000000E+0,0.000000E+0,0.000000E+0
-8.685465E-2,0.000000E+0,0.000000E+0,0.000000E+0
-8.562762E-2,0.000000E+0,0.000000E+0,0.000000E+0
-8.265304E-2,0.000000E+0,0.000000E+0,0.000000E+0
-7.861058E-2,0.000000E+0,0.000000E+0,0.000000E+0
-7.346930E-2,0.000000E+0,0.000000E+0,0.000000E+0
-6.797943E-2,0.000000E+0,0.000000E+0,0.000000E+0
-6.250881E-2,0.000000E+0,0.000000E+0,0.000000E+0
-5.775649E-2,0.000000E+0,0.000000E+0,0.000000E+0
-5.375410E-2,0.000000E+0,0.000000E+0,0.000000E+0
-5.108964E-2,0.000000E+0,0.000000E+0,0.000000E+0
-4.933481E-2,0.000000E+0,0.000000E+0,0.000000E+0
-4.835955E-2,0.000000E+0,0.000000E+0,0.000000E+0
-4.796492E-2,0.000000E+0,0.000000E+0,0.000000E+0
-4.720217E-2,0.000000E+0,0.000000E+0,0.000000E+0
-4.730272E-2,0.000000E+0,0.000000E+0,0.000000E+0
-4.782593E-2,0.000000E+0,0.000000E+0,0.000000E+0
-4.906480E-2,0.000000E+0,0.000000E+0,0.000000E+0
-5.101912E-2,0.000000E+0,0.000000E+0,0.000000E+0
-5.401315E-2,0.000000E+0,0.000000E+0,0.000000E+0
-5.813075E-2,0.000000E+0,0.000000E+0,0.000000E+0
-6.342504E-2,0.000000E+0,0.000000E+0,0.000000E+0
-6.869049E-2,0.000000E+0,0.000000E+0,0.000000E+0
-7.193643E-2,0.000000E+0,0.000000E+0,0.000000E+0
-7.344690E-2,0.000000E+0,0.000000E+0,0.000000E+0
-7.378800E-2,0.000000E+0,0.000000E+0,0.000000E+0
-7.342662E-2,0.000000E+0,0.000000E+0,0.000000E+0
-7.497985E-2,0.000000E+0,0.000000E+0,0.000000E+0
-7.732359E-2,0.000000E+0,0.000000E+0,0.000000E+0
-8.094401E-2,0.000000E+0,0.000000E+0,0.000000E+0
-8.423780E-2,0.000000E+0,0.000000E+0,0.000000E+0
-8.689424E-2,0.000000E+0,0.000000E+0,0.000000E+0
-8.961609E-2,0.000000E+0,0.000000E+0,0.000000E+0
-9.283109E-2,0.000000E+0,0.000000E+0,0.000000E+0
-9.544381E-2,0.000000E+0,0.000000E+0,0.000000E+0
-9.763296E-2,0.000000E+0,0.000000E+0,0.000000E+0
-9.807793E-2,0.000000E+0,0.000000E+0,0.000000E+0
-9.650000E-2,0.000000E+0,0.000000E+0,0.000000E+0
-9.313513E-2,0.000000E+0,0.000000E+0,0.000000E+0
-8.868271E-2,0.000000E+0,0.000000E+0,0.000000E+0
-8.318440E-2,0.000000E+0,0.000000E+0,0.000000E+0
-7.630430E-2,0.000000E+0,0.000000E+0,0.000000E+0
-6.855928E-2,0.000000E+0,0.000000E+0,0.000000E+0
-6.155619E-2,0.000000E+0,0.000000E+0,0.000000E+0
-5.499169E-2,0.000000E+0,0.000000E+0,0.000000E+0
-4.883619E-2,0.000000E+0,0.000000E+0,0.000000E+0
-4.453257E-2,0.000000E+0,0.000000E+0,0.000000E+0
-4.070478E-2,0.000000E+0,0.000000E+0,0.000000E+0
-3.729504E-2,0.000000E+0,0.000000E+0,0.000000E+0
-3.462954E-2,0.000000E+0,0.000000E+0,0.000000E+0
-3.318040E-2,0.000000E+0,0.000000E+0,0.000000E+0
-3.304142E-2,0.000000E+0,0.000000E+0,0.000000E+0
-3.485378E-2,0.000000E+0,0.000000E+0,0.000000E+0
-3.778065E-2,0.000000E+0,0.000000E+0,0.000000E+0
-4.063742E-2,0.000000E+0,0.000000E+0,0.000000E+0
-4.278422E-2,0.000000E+0,0.000000E+0,0.000000E+0
-4.297404E-2,0.000000E+0,0.000000E+0,0.000000E+0
-4.201387E-2,0.000000E+0,0.000000E+0,0.000000E+0
-4.121652E-2,0.000000E+0,0.000000E+0,0.000000E+0
-4.086471E-2,0.000000E+0,0.000000E+0,0.000000E+0
-4.200704E-2,0.000000E+0,0.000000E+0,0.000000E+0
-4.391492E-2,0.000000E+0,0.000000E+0,0.000000E+0
-4.610270E-2,0.000000E+0,0.000000E+0,0.000000E+0
-4.845210E-2,0.000000E+0,0.000000E+0,0.000000E+0
-5.154555E-2,0.000000E+0,0.000000E+0,0.000000E+0
-5.458400E-2,0.000000E+0,0.000000E+0,0.000000E+0
-5.732478E-2,0.000000E+0,0.000000E+0,0.000000E+0
-5.964177E-2,0.000000E+0,0.000000E+0,0.000000E+0
-6.317587E-2,0.000000E+0,0.000000E+0,0.000000E+0
-6.612964E-2,0.000000E+0,0.000000E+0,0.000000E+0
-6.872719E-2,0.000000E+0,0.000000E+0,0.000000E+0
-7.101481E-2,0.000000E+0,0.000000E+0,0.000000E+0
-7.277967E-2,0.000000E+0,0.000000E+0,0.000000E+0
-7.330993E-2,0.000000E+0,0.000000E+0,0.000000E+0
-7.247640E-2,0.000000E+0,0.000000E+0,0.000000E+0
-7.014183E-2,0.000000E+0,0.000000E+0,0.000000E+0
-6.613051E-2,0.000000E+0,0.000000E+0,0.000000E+0
-6.154408E-2,0.000000E+0,0.000000E+0,0.000000E+0
-5.657275E-2,0.000000E+0,0.000000E+0,0.000000E+0
-5.151811E-2,0.000000E+0,0.000000E+0,0.000000E+0
-4.674381E-2,0.000000E+0,0.000000E+0,0.000000E+0
-4.231135E-2,0.000000E+0,0.000000E+0,0.000000E+0
-3.913331E-2,0.000000E+0,0.000000E+0,0.000000E+0
-3.739808E-2,0.000000E+0,0.000000E+0,0.000000E+0
-3.705743E-2,0.000000E+0,0.000000E+0,0.000000E+0
-3.664765E-2,0.000000E+0,0.000000E+0,0.000000E+0
-3.686468E-2,0.000000E+0,0.000000E+0,0.000000E+0
-3.737849E-2,0.000000E+0,0.000000E+0,0.000000E+0
-3.636803E-2,0.000000E+0,0.000000E+0,0.000000E+0
-3.600470E-2,0.000000E+0,0.000000E+0,0.000000E+0
-3.479875E-2,0.000000E+0,0.000000E+0,0.000000E+0
-3.373769E-2,0.000000E+0,0.000000E+0,0.000000E+0
-3.316340E-2,0.000000E+0,0.000000E+0,0.000000E+0
-3.455220E-2,0.000000E+0,0.000000E+0,0.000000E+0
-3.585583E-2,0.000000E+0,0.000000E+0,0.000000E+0
-3.704805E-2,0.000000E+0,0.000000E+0,0.000000E+0
-3.749790E-2,0.000000E+0,0.000000E+0,0.000000E+0
-3.729137E-2,0.000000E+0,0.000000E+0,0.000000E+0
-3.673569E-2,0.000000E+0,0.000000E+0,0.000000E+0
-3.657446E-2,0.000000E+0,0.000000E+0,0.000000E+0
-3.635501E-2,0.000000E+0,0.000000E+0,0.000000E+0
-3.683360E-2,0.000000E+0,0.000000E+0,0.000000E+0
-3.883564E-2,0.000000E+0,0.000000E+0,0.000000E+0
-4.180431E-2,0.000000E+0,0.000000E+0,0.000000E+0
-4.513227E-2,0.000000E+0,0.000000E+0,0.000000E+0
-4.938770E-2,0.000000E+0,0.000000E+0,0.000000E+0
-5.258763E-2,0.000000E+0,0.000000E+0,0.000000E+0
-5.471775E-2,0.000000E+0,0.000000E+0,0.000000E+0
-5.557520E-2,0.000000E+0,0.000000E+0,0.000000E+0
-5.488053E-2,0.000000E+0,0.000000E+0,0.000000E+0
-5.233904E-2,0.000000E+0,0.000000E+0,0.000000E+0
-4.925364E-2,0.000000E+0,0.000000E+0,0.000000E+0
-4.553514E-2,0.000000E+0,0.000000E+0,0.000000E+0
-4.150314E-2,0.000000E+0,0.000000E+0,0.000000E+0
-3.804889E-2,0.000000E+0,0.000000E+0,0.000000E+0
-3.434108E-2,0.000000E+0,0.000000E+0,0.000000E+0
-3.146295E-2,0.000000E+0,0.000000E+0,0.000000E+0
-2.814231E-2,0.000000E+0,0.000000E+0,0.000000E+0
-2.508022E-2,0.000000E+0,0.000000E+0,0.000000E+0
-2.263636E-2,0.000000E+0,0.000000E+0,0.000000E+0
-2.028991E-2,0.000000E+0,0.000000E+0,0.000000E+0
-1.865801E-2,0.000000E+0,0.000000E+0,0.000000E+0
-1.789172E-2,0.000000E+0,0.000000E+0,0.000000E+0
-1.819453E-2,0.000000E+0,0.000000E+0,0.000000E+0
-1.860199E-2,0.000000E+0,0.000000E+0,0.000000E+0
-1.955227E-2,0.000000E+0,0.000000E+0,0.000000E+0
-2.006177E-2,0.000000E+0,0.000000E+0,0.000000E+0
-2.000508E-2,0.000000E+0,0.000000E+0,0.000000E+0
-1.928927E-2,0.000000E+0,0.000000E+0,0.000000E+0
-1.756492E-2,0.000000E+0,0.000000E+0,0.000000E+0
-1.479560E-2,0.000000E+0,0.000000E+0,0.000000E+0
-1.211967E-2,0.000000E+0,0.000000E+0,0.000000E+0
-9.391711E-3,0.000000E+0,0.000000E+0,0.000000E+0
-7.269162E-3,0.000000E+0,0.000000E+0,0.000000E+0
-6.604265E-3,0.000000E+0,0.000000E+0,0.000000E+0
-7.038946E-3,0.000000E+0,0.000000E+0,0.000000E+0
-9.181583E-3,0.000000E+0,0.000000E+0,0.000000E+0
-1.165090E-2,0.000000E+0,0.000000E+0,0.000000E+0
-1.531645E-2,0.000000E+0,0.000000E+0,0.000000E+0
-1.914297E-2,0.000000E+0,0.000000E+0,0.000000E+0
-2.279049E-2,0.000000E+0,0.000000E+0,0.000000E+0
-2.570163E-2,0.000000E+0,0.000000E+0,0.000000E+0
-2.823165E-2,0.000000E+0,0.000000E+0,0.000000E+0
-2.913974E-2,0.000000E+0,0.000000E+0,0.000000E+0
-2.884529E-2,0.000000E+0,0.000000E+0,0.000000E+0
-2.619396E-2,0.000000E+0,0.000000E+0,0.000000E+0
-2.271361E-2,0.000000E+0,0.000000E+0,0.000000E+0
-1.831074E-2,0.000000E+0,0.000000E+0,0.000000E+0
-1.286273E-2,0.000000E+0,0.000000E+0,0.000000E+0
-8.387606E-3,0.000000E+0,0.000000E+0,0.000000E+0
-3.703908E-3,0.000000E+0,0.000000E+0,0.000000E+0
-2.708977E-4,0.000000E+0,0.000000E+0,0.000000E+0
3.119197E-3,0.000000E+0,0.000000E+0,0.000000E+0
5.586909E-3,0.000000E+0,0.000000E+0,0.000000E+0
7.248569E-3,0.000000E+0,0.000000E+0,0.000000E+0
8.295443E-3,0.000000E+0,0.000000E+0,0.000000E+0
8.037341E-3,0.000000E+0,0.000000E+0,0.000000E+0
7.726016E-3,0.000000E+0,0.000000E+0,0.000000E+0
6.675432E-3,0.000000E+0,0.000000E+0,0.000000E+0
5.578224E-3,0.000000E+0,0.000000E+0,0.000000E+0
4.589288E-3,0.000000E+0,0.000000E+0,0.000000E+0
3.532004E-3,0.000000E+0,0.000000E+0,0.000000E+0
2.615907E-3,0.000000E+0,0.000000E+0,0.000000E+0
2.441802E-3,0.000000E+0,0.000000E+0,0.000000E+0
2.670034E-3,0.000000E+0,0.000000E+0,0.000000E+0
3.631908E-3,0.000000E+0,0.000000E+0,0.000000E+0
4.459781E-3,0.000000E+0,0.000000E+0,0.000000E+0
5.638428E-3,0.000000E+0,0.000000E+0,0.000000E+0
6.389011E-3,0.000000E+0,0.000000E+0,0.000000E+0
6.314112E-3,0.000000E+0,0.000000E+0,0.000000E+0
5.649945E-3,0.000000E+0,0.000000E+0,0.000000E+0
4.899872E-3,0.000000E+0,0.000000E+0,0.000000E+0
3.654792E-3,0.000000E+0,0.000000E+0,0.000000E+0
2.990255E-3,0.000000E+0,0.000000E+0,0.000000E+0
1.957904E-3,0.000000E+0,0.000000E+0,0.000000E+0
1.374152E-3,0.000000E+0,0.000000E+0,0.000000E+0
8.485619E-4,0.000000E+0,0.000000E+0,0.000000E+0
1.367817E-3,0.000000E+0,0.000000E+0,0.000000E+0
1.594761E-3,0.000000E+0,0.000000E+0,0.000000E+0
2.700990E-3,0.000000E+0,0.000000E+0,0.000000E+0
4.343169E-3,0.000000E+0,0.000000E+0,0.000000E+0
7.237946E-3,0.000000E+0,0.000000E+0,0.000000E+0
1.030257E-2,0.000000E+0,0.000000E+0,0.000000E+0
1.354786E-2,0.000000E+0,0.000000E+0,0.000000E+0
1.655921E-2,0.000000E+0,0.000000E+0,0.000000E+0
1.903126E-2,0.000000E+0,0.000000E+0,0.000000E+0
2.074144E-2,0.000000E+0,0.000000E+0,0.000000E+0
2.116705E-2,0.000000E+0,0.000000E+0,0.000000E+0
2.100840E-2,0.000000E+0,0.000000E+0,0.000000E+0
1.931616E-2,0.000000E+0,0.000000E+0,0.000000E+0
1.728564E-2,0.000000E+0,0.000000E+0,0.000000E+0
1.636399E-2,0.000000E+0,0.000000E+0,0.000000E+0
1.490073E-2,0.000000E+0,0.000000E+0,0.000000E+0
1.461287E-2,0.000000E+0,0.000000E+0,0.000000E+0
1.385496E-2,0.000000E+0,0.000000E+0,0.000000E+0
1.372842E-2,0.000000E+0,0.000000E+0,0.000000E+0
1.293088E-2,0.000000E+0,0.000000E+0,0.000000E+0
1.257637E-2,0.000000E+0,0.000000E+0,0.000000E+0
1.219037E-2,0.000000E+0,0.000000E+0,0.000000E+0
1.233862E-2,0.000000E+0,0.000000E+0,0.000000E+0
1.259529E-2,0.000000E+0,0.000000E+0,0.000000E+0
1.351846E-2,0.000000E+0,0.000000E+0,0.000000E+0
1.517711E-2,0.000000E+0,0.000000E+0,0.000000E+0
1.695434E-2,0.000000E+0,0.000000E+0,0.000000E+0
1.886754E-2,0.000000E+0,0.000000E+0,0.000000E+0
2.028800E-2,0.000000E+0,0.000000E+0,0.000000E+0
2.103274E-2,0.000000E+0,0.000000E+0,0.000000E+0
2.037037E-2,0.000000E+0,0.000000E+0,0.000000E+0
1.859322E-2,0.000000E+0,0.000000E+0,0.000000E+0
1.651914E-2,0.000000E+0,0.000000E+0,0.000000E+0
1.368089E-2,0.000000E+0,0.000000E+0,0.000000E+0
1.033108E-2,0.000000E+0,0.000000E+0,0.000000E+0
8.439268E-3,0.000000E+0,0.000000E+0,0.000000E+0
6.439155E-3,0.000000E+0,0.000000E+0,0.000000E+0
5.394618E-3,0.000000E+0,0.000000E+0,0.000000E+0
5.976739E-3,0.000000E+0,0.000000E+0,0.000000E+0
6.991025E-3,0.000000E+0,0.000000E+0,0.000000E+0
8.490134E-3,0.000000E+0,0.000000E+0,0.000000E+0
1.012106E-2,0.000000E+0,0.000000E+0,0.000000E+0
1.148109E-2,0.000000E+0,0.000000E+0,0.000000E+0
1.305177E-2,0.000000E+0,0.000000E+0,0.000000E+0
1.426422E-2,0.000000E+0,0.000000E+0,0.000000E+0
1.463237E-2,0.000000E+0,0.000000E+0,0.000000E+0
1.501263E-2,0.000000E+0,0.000000E+0,0.000000E+0
1.468271E-2,0.000000E+0,0.000000E+0,0.000000E+0
1.405479E-2,0.000000E+0,0.000000E+0,0.000000E+0
1.334049E-2,0.000000E+0,0.000000E+0,0.000000E+0
1.281765E-2,0.000000E+0,0.000000E+0,0.000000E+0
1.193810E-2,0.000000E+0,0.000000E+0,0.000000E+0
1.154933E-2,0.000000E+0,0.000000E+0,0.000000E+0
1.086708E-2,0.000000E+0,0.000000E+0,0.000000E+0
1.073924E-2,0.000000E+0,0.000000E+0,0.000000E+0
1.051467E-2,0.000000E+0,0.000000E+0,0.000000E+0
1.016295E-2,0.000000E+0,0.000000E+0,0.000000E+0
9.909332E-3,0.000000E+0,0.000000E+0,0.000000E+0
9.823251E-3,0.000000E+0,0.000000E+0,0.000000E+0
9.907121E-3,0.000000E+0,0.000000E+0,0.000000E+0
1.113259E-2,0.000000E+0,0.000000E+0,0.000000E+0
1.207665E-2,0.000000E+0,0.000000E+0,0.000000E+0
2.892640E-2,0.000000E+0,0.000000E+0,0.000000E+0
3.008286E-2,0.000000E+0,0.000000E+0,0.000000E+0
2.838898E-2,0.000000E+0,0.000000E+0,0.000000E+0
2.535235E-2,0.000000E+0,0.000000E+0,0.000000E+0
2.246444E-2,0.000000E+0,0.000000E+0,0.000000E+0
2.133167E-2,0.000000E+0,0.000000E+0,0.000000E+0
2.182679E-2,0.000000E+0,0.000000E+0,0.000000E+0
2.460286E-2,0.000000E+0,0.000000E+0,0.000000E+0
2.882015E-2,0.000000E+0,0.000000E+0,0.000000E+0
3.396318E-2,0.000000E+0,0.000000E+0,0.000000E+0
3.878782E-2,0.000000E+0,0.000000E+0,0.000000E+0
4.121415E-2,0.000000E+0,0.000000E+0,0.000000E+0
4.058694E-2,0.000000E+0,0.000000E+0,0.000000E+0
3.552210E-2,0.000000E+0,0.000000E+0,0.000000E+0
2.750860E-2,0.000000E+0,0.000000E+0,0.000000E+0
1.781306E-2,0.000000E+0,0.000000E+0,0.000000E+0
1.004614E-2,0.000000E+0,0.000000E+0,0.000000E+0
4.427232E-3,0.000000E+0,0.000000E+0,0.000000E+0
1.520678E-3,0.000000E+0,0.000000E+0,0.000000E+0
2.938662E-3,0.000000E+0,0.000000E+0,0.000000E+0
6.768056E-3,0.000000E+0,0.000000E+0,0.000000E+0
9.453358E-3,0.000000E+0,0.000000E+0,0.000000E+0
1.175740E-2,0.000000E+0,0.000000E+0,0.000000E+0
1.085584E-2,0.000000E+0,0.000000E+0,0.000000E+0
7.578584E-3,0.000000E+0,0.000000E+0,0.000000E+0
3.397497E-3,0.000000E+0,0.000000E+0,0.000000E+0
-3.254052E-4,0.000000E+0,0.000000E+0,0.000000E+0
-2.083876E-3,0.000000E+0,0.000000E+0,0.000000E+0
-3.278853E-3,0.000000E+0,0.000000E+0,0.000000E+0
-3.472246E-3,0.000000E+0,0.000000E+0,0.000000E+0
-2.026921E-3,0.000000E+0,0.000000E+0,0.000000E+0
1.129859E-3,0.000000E+0,0.000000E+0,0.000000E+0
5.501834E-3,0.000000E+0,0.000000E+0,0.000000E+0
1.042964E-2,0.000000E+0,0.000000E+0,0.000000E+0
1.524380E-2,0.000000E+0,0.000000E+0,0.000000E+0
1.629902E-2,0.000000E+0,0.000000E+0,0.000000E+0
1.357126E-2,0.000000E+0,0.000000E+0,0.000000E+0
7.569328E-3,0.000000E+0,0.000000E+0,0.000000E+0
8.593361E-3,0.000000E+0,0.000000E+0,0.000000E+0
7.624961E-3,0.000000E+0,0.000000E+0,0.000000E+0
7.460356E-3,0.000000E+0,0.000000E+0,0.000000E+0
1.314888E-2,0.000000E+0,0.000000E+0,0.000000E+0
9.298705E-3,0.000000E+0,0.000000E+0,0.000000E+0
1.207296E-2,0.000000E+0,0.000000E+0,0.000000E+0
1.799031E-2,0.000000E+0,0.000000E+0,0.000000E+0
2.523925E-2,0.000000E+0,0.000000E+0,0.000000E+0
2.914372E-2,0.000000E+0,0.000000E+0,0.000000E+0
2.888219E-2,0.000000E+0,0.000000E+0,0.000000E+0
2.418437E-2,0.000000E+0,0.000000E+0,0.000000E+0
1.645333E-2,0.000000E+0,0.000000E+0,0.000000E+0
8.484955E-3,0.000000E+0,0.000000E+0,0.000000E+0
2.238827E-3,0.000000E+0,0.000000E+0,0.000000E+0
-3.805079E-4,0.000000E+0,0.000000E+0,0.000000E+0
-1.099358E-3,0.000000E+0,0.000000E+0,0.000000E+0
7.915651E-4,0.000000E+0,0.000000E+0,0.000000E+0
4.277232E-3,0.000000E+0,0.000000E+0,0.000000E+0
8.665024E-3,0.000000E+0,0.000000E+0,0.000000E+0
1.154360E-2,0.000000E+0,0.000000E+0,0.000000E+0
1.181335E-2,0.000000E+0,0.000000E+0,0.000000E+0
9.638507E-3,0.000000E+0,0.000000E+0,0.000000E+0
5.853860E-3,0.000000E+0,0.000000E+0,0.000000E+0
2.027256E-3,0.000000E+0,0.000000E+0,0.000000E+0
-2.160399E-3,0.000000E+0,0.000000E+0,0.000000E+0
-5.081101E-3,0.000000E+0,0.000000E+0,0.000000E+0
-5.589047E-3,0.000000E+0,0.000000E+0,0.000000E+0
-4.459484E-3,0.000000E+0,0.000000E+0,0.000000E+0
-1.465227E-3,0.000000E+0,0.000000E+0,0.000000E+0
3.166638E-3,0.000000E+0,0.000000E+0,0.000000E+0
