Time: 2025/01/27 14:02:34
Temp (K), Mag (T), Start Mhz, Stop Mhz, Step Mhz, Cnt
0.000000E+0, 8.619282E-1, 3.000000E-1, 8.500000E+3, 8.499700E+3, 2001
S11,S21,S12,S22
-5.351905E-2,0.000000E+0,0.000000E+0,0.000000E+0
-5.475707E-2,0.000000E+0,0.000000E+0,0.000000E+0
-5.629874E-2,0.000000E+0,0.000000E+0,0.000000E+0
-5.806900E-2,0.000000E+0,0.000000E+0,0.000000E+0
-5.997260E-2,0.000000E+0,0.000000E+0,0.000000E+0
-6.119742E-2,0.000000E+0,0.000000E+0,0.000000E+0
-6.233527E-2,0.000000E+0,0.000000E+0,0.000000E+0
-6.310728E-2,0.000000E+0,0.000000E+0,0.000000E+0
-6.360782E-2,0.000000E+0,0.000000E+0,0.000000E+0
-6.401219E-2,0.000000E+0,0.000000E+0,0.000000E+0
-6.472119E-2,0.000000E+0,0.000000E+0,0.000000E+0
-6.547728E-2,0.000000E+0,0.000000E+0,0.000000E+0
-6.584951E-2,0.000000E+0,0.000000E+0,0.000000E+0
-6.625663E-2,0.000000E+0,0.000000E+0,0.000000E+0
-6.657833E-2,0.000000E+0,0.000000E+0,0.000000E+0
-6.687261E-2,0.000000E+0,0.000000E+0,0.000000E+0
-6.905757E-2,0.000000E+0,0.000000E+0,0.000000E+0
-7.038261E-2,0.000000E+0,0.000000E+0,0.000000E+0
-7.166912E-2,0.000000E+0,0.000000E+0,0.000000E+0
-7.301677E-2,0.000000E+0,0.000000E+0,0.000000E+0
-7.433509E-2,0.000000E+0,0.000000E+0,0.000000E+0
-7.477797E-2,0.000000E+0,0.000000E+0,0.000000E+0
-7.286505E-2,0.000000E+0,0.000000E+0,0.000000E+0
-6.969258E-2,0.000000E+0,0.000000E+0,0.000000E+0
-6.542301E-2,0.000000E+0,0.000000E+0,0.000000E+0
-6.226790E-2,0.000000E+0,0.000000E+0,0.000000E+0
-6.101594E-2,0.000000E+0,0.000000E+0,0.000000E+0
-6.000583E-2,0.000000E+0,0.000000E+0,0.000000E+0
-6.023096E-2,0.000000E+0,0.000000E+0,0.000000E+0
-6.301717E-2,0.000000E+0,0.000000E+0,0.000000E+0
-6.716787E-2,0.000000E+0,0.000000E+0,0.000000E+0
-7.222904E-2,0.000000E+0,0.000000E+0,0.000000E+0
-7.822934E-2,0.000000E+0,0.000000E+0,0.000000E+0
-8.153593E-2,0.000000E+0,0.000000E+0,0.000000E+0
-7.079294E-2,0.000000E+0,0.000000E+0,0.000000E+0
-4.976153E-2,0.000000E+0,0.000000E+0,0.000000E+0
-4.527172E-2,0.000000E+0,0.000000E+0,0.000000E+0
-5.280182E-2,0.000000E+0,0.000000E+0,0.000000E+0
-5.932736E-2,0.000000E+0,0.000000E+0,0.000000E+0
-6.374985E-2,0.000000E+0,0.000000E+0,0.000000E+0
-6.762514E-2,0.000000E+0,0.000000E+0,0.000000E+0
-7.091988E-2,0.000000E+0,0.000000E+0,0.000000E+0
-7.281381E-2,0.000000E+0,0.000000E+0,0.000000E+0
-7.405474E-2,0.000000E+0,0.000000E+0,0.000000E+0
-7.486599E-2,0.000000E+0,0.000000E+0,0.000000E+0
-7.553353E-2,0.000000E+0,0.000000E+0,0.000000E+0
-7.700266E-2,0.000000E+0,0.000000E+0,0.000000E+0
-7.873106E-2,0.000000E+0,0.000000E+0,0.000000E+0
-8.022603E-2,0.000000E+0,0.000000E+0,0.000000E+0
-8.158660E-2,0.000000E+0,0.000000E+0,0.000000E+0
-8.341534E-2,0.000000E+0,0.000000E+0,0.000000E+0
-8.507162E-2,0.000000E+0,0.000000E+0,0.000000E+0
-8.710023E-2,0.000000E+0,0.000000E+0,0.000000E+0
-8.906795E-2,0.000000E+0,0.000000E+0,0.000000E+0
-9.052021E-2,0.000000E+0,0.000000E+0,0.000000E+0
-9.072898E-2,0.000000E+0,0.000000E+0,0.000000E+0
-8.899547E-2,0.000000E+0,0.000000E+0,0.000000E+0
-8.741325E-2,0.000000E+0,0.000000E+0,0.000000E+0
-8.551202E-2,0.000000E+0,0.000000E+0,0.000000E+0
-8.446043E-2,0.000000E+0,0.000000E+0,0.000000E+0
-8.312832E-2,0.000000E+0,0.000000E+0,0.000000E+0
-8.167177E-2,0.000000E+0,0.000000E+0,0.000000E+0
-7.876300E-2,0.000000E+0,0.000000E+0,0.000000E+0
-7.404377E-2,0.000000E+0,0.000000E+0,0.000000E+0
-6.606163E-2,0.000000E+0,0.000000E+0,0.000000E+0
-5.689137E-2,0.000000E+0,0.000000E+0,0.000000E+0
-5.095950E-2,0.000000E+0,0.000000E+0,0.000000E+0
-5.003981E-2,0.000000E+0,0.000000E+0,0.000000E+0
-5.225722E-2,0.000000E+0,0.000000E+0,0.000000E+0
-5.632918E-2,0.000000E+0,0.000000E+0,0.000000E+0
-5.982836E-2,0.000000E+0,0.000000E+0,0.000000E+0
-6.144036E-2,0.000000E+0,0.000000E+0,0.000000E+0
-6.154788E-2,0.000000E+0,0.000000E+0,0.000000E+0
-6.199800E-2,0.000000E+0,0.000000E+0,0.000000E+0
-6.354522E-2,0.000000E+0,0.000000E+0,0.000000E+0
-6.617859E-2,0.000000E+0,0.000000E+0,0.000000E+0
-6.830501E-2,0.000000E+0,0.000000E+0,0.000000E+0
-7.012351E-2,0.000000E+0,0.000000E+0,0.000000E+0
-7.063047E-2,0.000000E+0,0.000000E+0,0.000000E+0
-7.061639E-2,0.000000E+0,0.000000E+0,0.000000E+0
-7.063671E-2,0.000000E+0,0.000000E+0,0.000000E+0
-7.048520E-2,0.000000E+0,0.000000E+0,0.000000E+0
-7.130034E-2,0.000000E+0,0.000000E+0,0.000000E+0
-7.310280E-2,0.000000E+0,0.000000E+0,0.000000E+0
-7.532006E-2,0.000000E+0,0.000000E+0,0.000000E+0
-7.793238E-2,0.000000E+0,0.000000E+0,0.000000E+0
-8.048217E-2,0.000000E+0,0.000000E+0,0.000000E+0
-8.117341E-2,0.000000E+0,0.000000E+0,0.000000E+0
-7.988287E-2,0.000000E+0,0.000000E+0,0.000000E+0
-7.706852E-2,0.000000E+0,0.000000E+0,0.000000E+0
-7.282681E-2,0.000000E+0,0.000000E+0,0.000000E+0
-6.767896E-2,0.000000E+0,0.000000E+0,0.000000E+0
-6.209585E-2,0.000000E+0,0.000000E+0,0.000000E+0
-5.674491E-2,0.000000E+0,0.000000E+0,0.000000E+0
-5.199648E-2,0.000000E+0,0.000000E+0,0.000000E+0
-4.776137E-2,0.000000E+0,0.000000E+0,0.000000E+0
-4.513562E-2,0.000000E+0,0.000000E+0,0.000000E+0
-4.336158E-2,0.000000E+0,0.000000E+0,0.000000E+0
-4.236328E-2,0.000000E+0,0.000000E+0,0.000000E+0
-4.175784E-2,0.000000E+0,0.000000E+0,0.000000E+0
-4.101871E-2,0.000000E+0,0.000000E+0,0.000000E+0
-4.080328E-2,0.000000E+0,0.000000E+0,0.000000E+0
-4.070361E-2,0.000000E+0,0.000000E+0,0.000000E+0
-4.182192E-2,0.000000E+0,0.000000E+0,0.000000E+0
-4.373038E-2,0.000000E+0,0.000000E+0,0.000000E+0
-4.669225E-2,0.000000E+0,0.000000E+0,0.000000E+0
-5.059859E-2,0.000000E+0,0.000000E+0,0.000000E+0
-5.601633E-2,0.000000E+0,0.000000E+0,0.000000E+0
-6.105605E-2,0.000000E+0,0.000000E+0,0.000000E+0
-6.439017E-2,0.000000E+0,0.000000E+0,0.000000E+0
-6.583204E-2,0.000000E+0,0.000000E+0,0.000000E+0
-6.599581E-2,0.000000E+0,0.000000E+0,0.000000E+0
-6.573693E-2,0.000000E+0,0.000000E+0,0.000000E+0
-6.714329E-2,0.000000E+0,0.000000E+0,0.000000E+0
-6.953672E-2,0.000000E+0,0.000000E+0,0.000000E+0
-7.298504E-2,0.000000E+0,0.000000E+0,0.000000E+0
-7.600887E-2,0.000000E+0,0.000000E+0,0.000000E+0
-7.896814E-2,0.000000E+0,0.000000E+0,0.000000E+0
-8.164363E-2,0.000000E+0,0.000000E+0,0.000000E+0
-8.480964E-2,0.000000E+0,0.000000E+0,0.000000E+0
-8.752480E-2,0.000000E+0,0.000000E+0,0.000000E+0
-8.964411E-2,0.000000E+0,0.000000E+0,0.000000E+0
-9.015248E-2,0.000000E+0,0.000000E+0,0.000000E+0
-8.848908E-2,0.000000E+0,0.000000E+0,0.000000E+0
-8.539849E-2,0.000000E+0,0.000000E+0,0.000000E+0
-8.073825E-2,0.000000E+0,0.000000E+0,0.000000E+0
-7.566867E-2,0.000000E+0,0.000000E+0,0.000000E+0
-6.858633E-2,0.000000E+0,0.000000E+0,0.000000E+0
-6.124696E-2,0.000000E+0,0.000000E+0,0.000000E+0
-5.410208E-2,0.000000E+0,0.000000E+0,0.000000E+0
-4.744691E-2,0.000000E+0,0.000000E+0,0.000000E+0
-4.146438E-2,0.000000E+0,0.000000E+0,0.000000E+0
-3.743908E-2,0.000000E+0,0.000000E+0,0.000000E+0
-3.349499E-2,0.000000E+0,0.000000E+0,0.000000E+0
-3.030096E-2,0.000000E+0,0.000000E+0,0.000000E+0
-2.757852E-2,0.000000E+0,0.000000E+0,0.000000E+0
-2.649191E-2,0.000000E+0,0.000000E+0,0.000000E+0
-2.637340E-2,0.000000E+0,0.000000E+0,0.000000E+0
-2.808521E-2,0.000000E+0,0.000000E+0,0.000000E+0
-3.088173E-2,0.000000E+0,0.000000E+0,0.000000E+0
-3.415258E-2,0.000000E+0,0.000000E+0,0.000000E+0
-3.641629E-2,0.000000E+0,0.000000E+0,0.000000E+0
-3.681168E-2,0.000000E+0,0.000000E+0,0.000000E+0
-3.629465E-2,0.000000E+0,0.000000E+0,0.000000E+0
-3.520976E-2,0.000000E+0,0.000000E+0,0.000000E+0
-3.533548E-2,0.000000E+0,0.000000E+0,0.000000E+0
-3.639176E-2,0.000000E+0,0.000000E+0,0.000000E+0
-3.852082E-2,0.000000E+0,0.000000E+0,0.000000E+0
-4.085786E-2,0.000000E+0,0.000000E+0,0.000000E+0
-4.334485E-2,0.000000E+0,0.000000E+0,0.000000E+0
-4.673600E-2,0.000000E+0,0.000000E+0,0.000000E+0
-4.949730E-2,0.000000E+0,0.000000E+0,0.000000E+0
-5.233397E-2,0.000000E+0,0.000000E+0,0.000000E+0
-5.485447E-2,0.000000E+0,0.000000E+0,0.000000E+0
-5.825212E-2,0.000000E+0,0.000000E+0,0.000000E+0
-6.115340E-2,0.000000E+0,0.000000E+0,0.000000E+0
-6.386115E-2,0.000000E+0,0.000000E+0,0.000000E+0
-6.640144E-2,0.000000E+0,0.000000E+0,0.000000E+0
-6.802905E-2,0.000000E+0,0.000000E+0,0.000000E+0
-6.858788E-2,0.000000E+0,0.000000E+0,0.000000E+0
-6.776037E-2,0.000000E+0,0.000000E+0,0.000000E+0
-6.543452E-2,0.000000E+0,0.000000E+0,0.000000E+0
-6.133305E-2,0.000000E+0,0.000000E+0,0.000000E+0
-5.698939E-2,0.000000E+0,0.000000E+0,0.000000E+0
-5.197705E-2,0.000000E+0,0.000000E+0,0.000000E+0
-4.670037E-2,0.000000E+0,0.000000E+0,0.000000E+0
-4.204665E-2,0.000000E+0,0.000000E+0,0.000000E+0
-3.735213E-2,0.000000E+0,0.000000E+0,0.000000E+0
-3.453607E-2,0.000000E+0,0.000000E+0,0.000000E+0
-3.239597E-2,0.000000E+0,0.000000E+0,0.000000E+0
-3.181955E-2,0.000000E+0,0.000000E+0,0.000000E+0
-3.145822E-2,0.000000E+0,0.000000E+0,0.000000E+0
-3.149923E-2,0.000000E+0,0.000000E+0,0.000000E+0
-3.175960E-2,0.000000E+0,0.000000E+0,0.000000E+0
-3.097132E-2,0.000000E+0,0.000000E+0,0.000000E+0
-2.991807E-2,0.000000E+0,0.000000E+0,0.000000E+0
-2.908501E-2,0.000000E+0,0.000000E+0,0.000000E+0
-2.774737E-2,0.000000E+0,0.000000E+0,0.000000E+0
-2.718140E-2,0.000000E+0,0.000000E+0,0.000000E+0
-2.868413E-2,0.000000E+0,0.000000E+0,0.000000E+0
-2.974608E-2,0.000000E+0,0.000000E+0,0.000000E+0
-3.109747E-2,0.000000E+0,0.000000E+0,0.000000E+0
-3.128880E-2,0.000000E+0,0.000000E+0,0.000000E+0
-3.101781E-2,0.000000E+0,0.000000E+0,0.000000E+0
-3.084435E-2,0.000000E+0,0.000000E+0,0.000000E+0
-3.063922E-2,0.000000E+0,0.000000E+0,0.000000E+0
-3.024221E-2,0.000000E+0,0.000000E+0,0.000000E+0
-3.123912E-2,0.000000E+0,0.000000E+0,0.000000E+0
-3.318936E-2,0.000000E+0,0.000000E+0,0.000000E+0
-3.613718E-2,0.000000E+0,0.000000E+0,0.000000E+0
-3.983931E-2,0.000000E+0,0.000000E+0,0.000000E+0
-4.398635E-2,0.000000E+0,0.000000E+0,0.000000E+0
-4.739360E-2,0.000000E+0,0.000000E+0,0.000000E+0
-4.959597E-2,0.000000E+0,0.000000E+0,0.000000E+0
-5.046582E-2,0.000000E+0,0.000000E+0,0.000000E+0
-5.006489E-2,0.000000E+0,0.000000E+0,0.000000E+0
-4.746807E-2,0.000000E+0,0.000000E+0,0.000000E+0
-4.464890E-2,0.000000E+0,0.000000E+0,0.000000E+0
-4.071374E-2,0.000000E+0,0.000000E+0,0.000000E+0
-3.704975E-2,0.000000E+0,0.000000E+0,0.000000E+0
-3.348946E-2,0.000000E+0,0.000000E+0,0.000000E+0
-2.988909E-2,0.000000E+0,0.000000E+0,0.000000E+0
-2.701194E-2,0.000000E+0,0.000000E+0,0.000000E+0
-2.357326E-2,0.000000E+0,0.000000E+0,0.000000E+0
-2.051477E-2,0.000000E+0,0.000000E+0,0.000000E+0
-1.827490E-2,0.000000E+0,0.000000E+0,0.000000E+0
-1.594937E-2,0.000000E+0,0.000000E+0,0.000000E+0
-1.408552E-2,0.000000E+0,0.000000E+0,0.000000E+0
-1.309588E-2,0.000000E+0,0.000000E+0,0.000000E+0
-1.347486E-2,0.000000E+0,0.000000E+0,0.000000E+0
-1.377898E-2,0.000000E+0,0.000000E+0,0.000000E+0
-1.471797E-2,0.000000E+0,0.000000E+0,0.000000E+0
-1.527153E-2,0.000000E+0,0.000000E+0,0.000000E+0
-1.500787E-2,0.000000E+0,0.000000E+0,0.000000E+0
-1.432720E-2,0.000000E+0,0.000000E+0,0.000000E+0
-1.246674E-2,0.000000E+0,0.000000E+0,0.000000E+0
-9.702569E-3,0.000000E+0,0.000000E+0,0.000000E+0
-7.192524E-3,0.000000E+0,0.000000E+0,0.000000E+0
-4.583825E-3,0.000000E+0,0.000000E+0,0.000000E+0
-2.443666E-3,0.000000E+0,0.000000E+0,0.000000E+0
-1.855339E-3,0.000000E+0,0.000000E+0,0.000000E+0
-2.185490E-3,0.000000E+0,0.000000E+0,0.000000E+0
-4.563375E-3,0.000000E+0,0.000000E+0,0.000000E+0
-6.859624E-3,0.000000E+0,0.000000E+0,0.000000E+0
-1.068616E-2,0.000000E+0,0.000000E+0,0.000000E+0
-1.422382E-2,0.000000E+0,0.000000E+0,0.000000E+0
-1.817095E-2,0.000000E+0,0.000000E+0,0.000000E+0
-2.139414E-2,0.000000E+0,0.000000E+0,0.000000E+0
-2.395747E-2,0.000000E+0,0.000000E+0,0.000000E+0
-2.484867E-2,0.000000E+0,0.000000E+0,0.000000E+0
-2.470682E-2,0.000000E+0,0.000000E+0,0.000000E+0
-2.245258E-2,0.000000E+0,0.000000E+0,0.000000E+0
-1.871932E-2,0.000000E+0,0.000000E+0,0.000000E+0
-1.419064E-2,0.000000E+0,0.000000E+0,0.000000E+0
-9.203527E-3,0.000000E+0,0.000000E+0,0.000000E+0
-4.453446E-3,0.000000E+0,0.000000E+0,0.000000E+0
1.047843E-4,0.000000E+0,0.000000E+0,0.000000E+0
3.626406E-3,0.000000E+0,0.000000E+0,0.000000E+0
6.979153E-3,0.000000E+0,0.000000E+0,0.000000E+0
9.106909E-3,0.000000E+0,0.000000E+0,0.000000E+0
1.086013E-2,0.000000E+0,0.000000E+0,0.000000E+0
1.158860E-2,0.000000E+0,0.000000E+0,0.000000E+0
1.149865E-2,0.000000E+0,0.000000E+0,0.000000E+0
1.133575E-2,0.000000E+0,0.000000E+0,0.000000E+0
1.034324E-2,0.000000E+0,0.000000E+0,0.000000E+0
9.552700E-3,0.000000E+0,0.000000E+0,0.000000E+0
8.423600E-3,0.000000E+0,0.000000E+0,0.000000E+0
7.393298E-3,0.000000E+0,0.000000E+0,0.000000E+0
6.523299E-3,0.000000E+0,0.000000E+0,0.000000E+0
6.428655E-3,0.000000E+0,0.000000E+0,0.000000E+0
6.769320E-3,0.000000E+0,0.000000E+0,0.000000E+0
7.564086E-3,0.000000E+0,0.000000E+0,0.000000E+0
8.630780E-3,0.000000E+0,0.000000E+0,0.000000E+0
9.371154E-3,0.000000E+0,0.000000E+0,0.000000E+0
1.022197E-2,0.000000E+0,0.000000E+0,0.000000E+0
1.031333E-2,0.000000E+0,0.000000E+0,0.000000E+0
9.571796E-3,0.000000E+0,0.000000E+0,0.000000E+0
8.823203E-3,0.000000E+0,0.000000E+0,0.000000E+0
7.608061E-3,0.000000E+0,0.000000E+0,0.000000E+0
6.801910E-3,0.000000E+0,0.000000E+0,0.000000E+0
5.722762E-3,0.000000E+0,0.000000E+0,0.000000E+0
5.200962E-3,0.000000E+0,0.000000E+0,0.000000E+0
4.392741E-3,0.000000E+0,0.000000E+0,0.000000E+0
4.868291E-3,0.000000E+0,0.000000E+0,0.000000E+0
5.096571E-3,0.000000E+0,0.000000E+0,0.000000E+0
6.176366E-3,0.000000E+0,0.000000E+0,0.000000E+0
7.792708E-3,0.000000E+0,0.000000E+0,0.000000E+0
1.061087E-2,0.000000E+0,0.000000E+0,0.000000E+0
1.385265E-2,0.000000E+0,0.000000E+0,0.000000E+0
1.690730E-2,0.000000E+0,0.000000E+0,0.000000E+0
1.975619E-2,0.000000E+0,0.000000E+0,0.000000E+0
2.225308E-2,0.000000E+0,0.000000E+0,0.000000E+0
2.408430E-2,0.000000E+0,0.000000E+0,0.000000E+0
2.501770E-2,0.000000E+0,0.000000E+0,0.000000E+0
2.470052E-2,0.000000E+0,0.000000E+0,0.000000E+0
2.274538E-2,0.000000E+0,0.000000E+0,0.000000E+0
2.086634E-2,0.000000E+0,0.000000E+0,0.000000E+0
2.036892E-2,0.000000E+0,0.000000E+0,0.000000E+0
1.885909E-2,0.000000E+0,0.000000E+0,0.000000E+0
1.847667E-2,0.000000E+0,0.000000E+0,0.000000E+0
1.785109E-2,0.000000E+0,0.000000E+0,0.000000E+0
1.768937E-2,0.000000E+0,0.000000E+0,0.000000E+0
1.705140E-2,0.000000E+0,0.000000E+0,0.000000E+0
1.687507E-2,0.000000E+0,0.000000E+0,0.000000E+0
1.649038E-2,0.000000E+0,0.000000E+0,0.000000E+0
1.655101E-2,0.000000E+0,0.000000E+0,0.000000E+0
1.692438E-2,0.000000E+0,0.000000E+0,0.000000E+0
1.790700E-2,0.000000E+0,0.000000E+0,0.000000E+0
1.939542E-2,0.000000E+0,0.000000E+0,0.000000E+0
2.135372E-2,0.000000E+0,0.000000E+0,0.000000E+0
2.335440E-2,0.000000E+0,0.000000E+0,0.000000E+0
2.482635E-2,0.000000E+0,0.000000E+0,0.000000E+0
2.545851E-2,0.000000E+0,0.000000E+0,0.000000E+0
2.479184E-2,0.000000E+0,0.000000E+0,0.000000E+0
2.291479E-2,0.000000E+0,0.000000E+0,0.000000E+0
2.065225E-2,0.000000E+0,0.000000E+0,0.000000E+0
1.788327E-2,0.000000E+0,0.000000E+0,0.000000E+0
1.453754E-2,0.000000E+0,0.000000E+0,0.000000E+0
1.244323E-2,0.000000E+0,0.000000E+0,0.000000E+0
1.064157E-2,0.000000E+0,0.000000E+0,0.000000E+0
9.336162E-3,0.000000E+0,0.000000E+0,0.000000E+0
9.885112E-3,0.000000E+0,0.000000E+0,0.000000E+0
1.054916E-2,0.000000E+0,0.000000E+0,0.000000E+0
1.189486E-2,0.000000E+0,0.000000E+0,0.000000E+0
1.356979E-2,0.000000E+0,0.000000E+0,0.000000E+0
1.492905E-2,0.000000E+0,0.000000E+0,0.000000E+0
1.603076E-2,0.000000E+0,0.000000E+0,0.000000E+0
1.700169E-2,0.000000E+0,0.000000E+0,0.000000E+0
1.759389E-2,0.000000E+0,0.000000E+0,0.000000E+0
1.806309E-2,0.000000E+0,0.000000E+0,0.000000E+0
1.773383E-2,0.000000E+0,0.000000E+0,0.000000E+0
1.697266E-2,0.000000E+0,0.000000E+0,0.000000E+0
1.610772E-2,0.000000E+0,0.000000E+0,0.000000E+0
1.557400E-2,0.000000E+0,0.000000E+0,0.000000E+0
1.481842E-2,0.000000E+0,0.000000E+0,0.000000E+0
1.467927E-2,0.000000E+0,0.000000E+0,0.000000E+0
1.381023E-2,0.000000E+0,0.000000E+0,0.000000E+0
1.371397E-2,0.000000E+0,0.000000E+0,0.000000E+0
1.371244E-2,0.000000E+0,0.000000E+0,0.000000E+0
1.332909E-2,0.000000E+0,0.000000E+0,0.000000E+0
1.308066E-2,0.000000E+0,0.000000E+0,0.000000E+0
1.295254E-2,0.000000E+0,0.000000E+0,0.000000E+0
1.323168E-2,0.000000E+0,0.000000E+0,0.000000E+0
1.453254E-2,0.000000E+0,0.000000E+0,0.000000E+0
1.572318E-2,0.000000E+0,0.000000E+0,0.000000E+0
3.274796E-2,0.000000E+0,0.000000E+0,0.000000E+0
3.414073E-2,0.000000E+0,0.000000E+0,0.000000E+0
3.273788E-2,0.000000E+0,0.000000E+0,0.000000E+0
2.936200E-2,0.000000E+0,0.000000E+0,0.000000E+0
2.645564E-2,0.000000E+0,0.000000E+0,0.000000E+0
2.526040E-2,0.000000E+0,0.000000E+0,0.000000E+0
2.589495E-2,0.000000E+0,0.000000E+0,0.000000E+0
2.832529E-2,0.000000E+0,0.000000E+0,0.000000E+0
3.285951E-2,0.000000E+0,0.000000E+0,0.000000E+0
3.808064E-2,0.000000E+0,0.000000E+0,0.000000E+0
4.265460E-2,0.000000E+0,0.000000E+0,0.000000E+0
4.518598E-2,0.000000E+0,0.000000E+0,0.000000E+0
4.478361E-2,0.000000E+0,0.000000E+0,0.000000E+0
3.974909E-2,0.000000E+0,0.000000E+0,0.000000E+0
3.120169E-2,0.000000E+0,0.000000E+0,0.000000E+0
2.193590E-2,0.000000E+0,0.000000E+0,0.000000E+0
1.414836E-2,0.000000E+0,0.000000E+0,0.000000E+0
8.665369E-3,0.000000E+0,0.000000E+0,0.000000E+0
5.823687E-3,0.000000E+0,0.000000E+0,0.000000E+0
7.256680E-3,0.000000E+0,0.000000E+0,0.000000E+0
1.114486E-2,0.000000E+0,0.000000E+0,0.000000E+0
1.395584E-2,0.000000E+0,0.000000E+0,0.000000E+0
1.616801E-2,0.000000E+0,0.000000E+0,0.000000E+0
1.533002E-2,0.000000E+0,0.000000E+0,0.000000E+0
1.243810E-2,0.000000E+0,0.000000E+0,0.000000E+0
8.044508E-3,0.000000E+0,0.000000E+0,0.000000E+0
4.719250E-3,0.000000E+0,0.000000E+0,0.000000E+0
2.982197E-3,0.000000E+0,0.000000E+0,0.000000E+0
2.265460E-3,0.000000E+0,0.000000E+0,0.000000E+0
2.191542E-3,0.000000E+0,0.000000E+0,0.000000E+0
3.689505E-3,0.000000E+0,0.000000E+0,0.000000E+0
7.176439E-3,0.000000E+0,0.000000E+0,0.000000E+0
1.193061E-2,0.000000E+0,0.000000E+0,0.000000E+0
1.688190E-2,0.000000E+0,0.000000E+0,0.000000E+0
2.191028E-2,0.000000E+0,0.000000E+0,0.000000E+0
2.300996E-2,0.000000E+0,0.000000E+0,0.000000E+0
2.041279E-2,0.000000E+0,0.000000E+0,0.000000E+0
1.465930E-2,0.000000E+0,0.000000E+0,0.000000E+0
1.591555E-2,0.000000E+0,0.000000E+0,0.000000E+0
1.487844E-2,0.000000E+0,0.000000E+0,0.000000E+0
1.471315E-2,0.000000E+0,0.000000E+0,0.000000E+0
2.043424E-2,0.000000E+0,0.000000E+0,0.000000E+0
1.676263E-2,0.000000E+0,0.000000E+0,0.000000E+0
1.934333E-2,0.000000E+0,0.000000E+0,0.000000E+0
2.536888E-2,0.000000E+0,0.000000E+0,0.000000E+0
3.210481E-2,0.000000E+0,0.000000E+0,0.000000E+0
3.632281E-2,0.000000E+0,0.000000E+0,0.000000E+0
3.593594E-2,0.000000E+0,0.000000E+0,0.000000E+0
3.128642E-2,0.000000E+0,0.000000E+0,0.000000E+0
2.356744E-2,0.000000E+0,0.000000E+0,0.000000E+0
1.527215E-2,0.000000E+0,0.000000E+0,0.000000E+0
8.887000E-3,0.000000E+0,0.000000E+0,0.000000E+0
6.080359E-3,0.000000E+0,0.000000E+0,0.000000E+0
5.350128E-3,0.000000E+0,0.000000E+0,0.000000E+0
7.041750E-3,0.000000E+0,0.000000E+0,0.000000E+0
1.037838E-2,0.000000E+0,0.000000E+0,0.000000E+0
1.480552E-2,0.000000E+0,0.000000E+0,0.000000E+0
1.757335E-2,0.000000E+0,0.000000E+0,0.000000E+0
1.782956E-2,0.000000E+0,0.000000E+0,0.000000E+0
1.546983E-2,0.000000E+0,0.000000E+0,0.000000E+0
1.180845E-2,0.000000E+0,0.000000E+0,0.000000E+0
7.854533E-3,0.000000E+0,0.000000E+0,0.000000E+0
3.798554E-3,0.000000E+0,0.000000E+0,0.000000E+0
1.042482E-3,0.000000E+0,0.000000E+0,0.000000E+0
1.820380E-4,0.000000E+0,0.000000E+0,0.000000E+0
1.433425E-3,0.000000E+0,0.000000E+0,0.000000E+0
4.350293E-3,0.000000E+0,0.000000E+0,0.000000E+0
8.953695E-3,0.000000E+0,0.000000E+0,0.000000E+0
